,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
320,Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells,TC.163,58.0,0.19,-6.6,1.37,97.65700000000001,University of Bristol
321,Archaeology; Maya; Mexico,TC.383,15.0,0.21,-45.9,1.37,26.64,University of Bristol
322,Health Literacy; Patients; Internet,TC.717,14.0,0.14,118.1,1.37,69.612,University of Bristol
323,Polycystic Ovary Syndrome; Women; Oocytes,TC.253,13.0,0.1,-82.1,1.36,77.711,University of Bristol
324,Particulate Matter; Air Pollution; Air Pollutants,TC.431,24.0,0.19,75.0,1.36,89.09,University of Bristol
325,Surveys; Data Collection; Interview,TC.1093,25.0,0.57,-43.5,1.36,33.467,University of Bristol
326,Kant; Theory; Epistemic,TC.152,87.0,0.37,-33.5,1.35,50.87,University of Bristol
327,Mesothelioma; Asbestos; Neoplasms,TC.682,17.0,0.33,360.8,1.35,54.351000000000006,University of Bristol
328,Memory; Episodic Memory; Learning,TC.448,16.0,0.17,15.4,1.33,73.226,University of Bristol
329,Synchronization; Chaotic Systems; Chaos Theory,TC.210,38.0,0.21,-47.6,1.33,85.40799999999999,University of Bristol
330,Memristors; MOSFET Devices; Data Storage Equipment,TC.131,21.0,0.09,-100.0,1.33,90.295,University of Bristol
331,Melanoma; Skin Neoplasms; Neoplasms,TC.233,14.0,0.08,169.9,1.33,80.92399999999999,University of Bristol
332,Muscles; Duchenne Muscular Dystrophy; Skeletal Muscle,TC.385,19.0,0.19,34.6,1.32,80.589,University of Bristol
333,Atrial Fibrillation; Patients; Catheter Ablation,TC.25,82.0,0.21,22.3,1.32,94.913,University of Bristol
334,Pituitary Neoplasms; Growth Hormone; Acromegaly,TC.217,34.0,0.32,-6.3,1.32,68.942,University of Bristol
335,Manifold; Curvature; Metric,TC.158,20.0,0.1,23.5,1.32,63.788000000000004,University of Bristol
336,Electron Microscopy; Aberrations; Electron Microscopes,TC.771,21.0,0.41,-35.3,1.32,68.541,University of Bristol
337,Secondary Batteries; Electric Batteries; Lithium Alloys,TC.30,16.0,0.02,7.5,1.31,100.0,University of Bristol
338,Breast Feeding; Mothers; Infant,TC.552,25.0,0.26,-72.9,1.31,64.458,University of Bristol
339,Drops; Hydrophobicity; Contact Angle,TC.374,18.0,0.12,80.6,1.31,95.181,University of Bristol
340,Industry; Research; Marketing,TC.36,24.0,0.06,-47.0,1.31,96.586,University of Bristol
341,Proton Exchange Membrane Fuel Cells (PEMFC); Electrocatalysts; Electrolytic Reduction,TC.229,17.0,0.09,57.6,1.3,96.988,University of Bristol
342,Computer Crime; Network Security; Intrusion Detection,TC.218,45.0,0.15,6.1,1.3,88.822,University of Bristol
343,Students; Science; Learning,TC.230,25.0,0.14,-54.5,1.3,70.75,University of Bristol
344,Polyaniline; Polypyrroles; Conducting Polymers,TC.658,16.0,0.22,-75.0,1.29,78.38,University of Bristol
345,Biosensors; Electrodes; Voltammetry,TC.128,15.0,0.05,-12.8,1.29,98.99600000000001,University of Bristol
346,Microstructure; Steel; Austenite,TC.20,24.0,0.06,-12.6,1.29,97.323,University of Bristol
347,Heart Failure; Patients; Brain Natriuretic Peptide,TC.300,19.0,0.15,-11.8,1.29,84.73899999999999,University of Bristol
348,Gipsy; Muslim; Gender,TC.750,66.0,0.87,7.1,1.29,29.651999999999997,University of Bristol
349,Guided Electromagnetic Wave Propagation; Structural Health Monitoring; Ultrasonic Waves,TC.520,85.0,0.92,-50.8,1.28,60.50899999999999,University of Bristol
350,Eating Disorders; Anorexia Nervosa; Body Image,TC.364,34.0,0.27,260.3,1.28,86.145,University of Bristol
351,Water; Molecular Dynamics; Ice,TC.718,16.0,0.3,-12.9,1.27,67.604,University of Bristol
352,Analgesia; Nerve Block; Bupivacaine,TC.305,14.0,0.12,-66.0,1.27,64.324,University of Bristol
353,International Law; Human Rights; Responsibility,TC.363,26.0,0.21,8.4,1.27,33.802,University of Bristol
354,Attention; Brain; Learning,TC.10,131.0,0.29,-15.4,1.26,98.193,University of Bristol
355,Welding; Friction Stir Welding; Welds,TC.270,51.0,0.29,-16.3,1.26,84.67200000000001,University of Bristol
356,Vertigo; Cerebellum; Dizziness,TC.453,29.0,0.4,-1.1,1.26,58.768,University of Bristol
357,Exercise; Athletes; Muscles,TC.100,14.0,0.05,-71.3,1.26,92.369,University of Bristol
358,Semantics; Models; Recommender Systems,TC.37,18.0,0.03,17.4,1.26,96.319,University of Bristol
359,Carbon Capture; Shale; Storage (Materials),TC.635,38.0,0.32,-30.7,1.26,80.25399999999999,University of Bristol
360,Chronic Renal Insufficiency; Renal Dialysis; Dialysis,TC.221,37.0,0.24,197.5,1.25,81.995,University of Bristol
361,Literacy; Teacher; Student,TC.450,15.0,0.13,-21.6,1.24,46.185,University of Bristol
362,Museums; Art; Culture,TC.759,17.0,0.22,209.2,1.24,39.357,University of Bristol
363,Trade Unions; Workers; Labor,TC.524,27.0,0.42,-18.7,1.24,30.723000000000003,University of Bristol
364,Quantum Chemistry; Microwave Spectroscopy; Rotational Spectra,TC.754,28.0,0.99,-0.9,1.24,38.22,University of Bristol
365,International Relations; Security; Politics,TC.548,42.0,0.45,-13.8,1.23,36.814,University of Bristol
366,Gravitation; Black Holes (Astronomy); Models,TC.15,29.0,0.08,-6.5,1.22,95.71600000000001,University of Bristol
367,Primates; Pan Troglodytes; Behavior,TC.350,49.0,0.54,102.5,1.22,75.435,University of Bristol
368,Africa; African; South Africa,TC.483,14.0,0.15,-17.2,1.22,34.336999999999996,University of Bristol
369,Structural Health Monitoring; Damage Detection; Modal Analysis,TC.514,56.0,0.48,-26.7,1.22,69.74600000000001,University of Bristol
370,HIV-1; HIV; HIV Infections,TC.188,17.0,0.12,-100.0,1.21,88.755,University of Bristol
371,Electric Power Transmission Networks; Wind Power; Electric Power Distribution,TC.28,20.0,0.03,-50.2,1.21,99.13,University of Bristol
372,Pancreatic Neoplasms; Pancreatitis; Patients,TC.51,18.0,0.06,39.3,1.21,89.89299999999999,University of Bristol
373,Morals; Research; Behavior,TC.267,18.0,0.1,-,1.2,88.01899999999999,University of Bristol
374,Sepsis; Acute Kidney Injury; Patients,TC.251,16.0,0.09,56.3,1.2,88.15299999999999,University of Bristol
375,Proteins; Protein Transport; Protein Sorting Signals,TC.1486,12.0,0.92,140.0,1.2,23.293000000000003,University of Bristol
376,Quantum Chemistry; Potential Energy Surfaces; Reaction,TC.255,68.0,0.99,-44.3,1.19,72.021,University of Bristol
377,Synapses; N-Methyl-D-Aspartate Receptors; AMPA Receptors,TC.818,52.0,1.14,37.7,1.17,66.6,University of Bristol
378,Cables; Circular Cylinders; Fluid Structure Interaction,TC.466,18.0,0.16,176.0,1.16,53.681000000000004,University of Bristol
379,Photocatalysis; Photocatalysts; Solar Cells,TC.8,34.0,0.04,161.8,1.16,99.93299999999999,University of Bristol
380,Asteroids; Comets; Mars,TC.133,52.0,0.34,27.8,1.16,86.74700000000001,University of Bristol
381,Mathematics; Students; Teacher,TC.391,30.0,0.24,-41.3,1.16,65.529,University of Bristol
382,Drosophila; Drosophila Melanogaster; Genetic Selection,TC.459,23.0,0.27,-77.9,1.15,81.258,University of Bristol
383,Rumen; Dairy Cows; Rumen Fermentation,TC.168,23.0,0.18,7.3,1.14,76.305,University of Bristol
384,Robots; Robotics; Manipulators,TC.101,55.0,0.18,-24.0,1.14,88.956,University of Bristol
385,India; Indian; Politics,TC.475,16.0,0.15,-49.0,1.13,34.137,University of Bristol
386,Personality; Borderline Personality Disorder; Personality Disorders,TC.689,15.0,0.22,224.2,1.13,62.985,University of Bristol
387,Constipation; Irritable Bowel Syndrome; Patients,TC.324,13.0,0.13,-,1.13,73.494,University of Bristol
388,Hearing; Hearing Loss; Cochlear Implants,TC.66,38.0,0.16,-34.3,1.12,87.48299999999999,University of Bristol
389,Wings; Elastomers; Micro Air Vehicle (MAV),TC.1032,38.0,0.58,-27.8,1.12,61.446000000000005,University of Bristol
390,Magnetocaloric Effects; Intermetallics; Specific Heat,TC.408,17.0,0.26,-29.2,1.12,60.442,University of Bristol
391,Alcohols; Reward; Cocaine,TC.132,48.0,0.28,-11.5,1.11,92.771,University of Bristol
392,Kalman Filters; Target Tracking; Algorithms,TC.333,18.0,0.12,83.6,1.11,59.906000000000006,University of Bristol
393,Vasculitis; Mucocutaneous Lymph Node Syndrome; Giant Cell Arteritis,TC.539,16.0,0.2,53.4,1.1,48.394,University of Bristol
394,Ubiquitins; Endoplasmic Reticulum Stress; Proteasome Endopeptidase Complex,TC.687,19.0,0.21,12.8,1.1,83.869,University of Bristol
395,Photosystem II Protein Complex; Photosynthesis; Chlorophyll,TC.329,27.0,0.31,35.5,1.1,83.66799999999999,University of Bristol
396,Students; Medical Students; Education,TC.43,90.0,0.22,-27.9,1.09,91.90100000000001,University of Bristol
397,Ionic Liquids; Eutectics; Negative Ions,TC.847,16.0,0.16,-57.0,1.09,92.102,University of Bristol
398,Cinema; Film; Walter Benjamin,TC.852,16.0,0.23,-62.3,1.09,2.61,University of Bristol
399,Humor; Conversation Analysis; Politeness,TC.530,20.0,0.2,88.3,1.09,47.858000000000004,University of Bristol
400,Care; Child; Child Welfare,TC.987,47.0,0.94,109.3,1.09,38.486999999999995,University of Bristol
401,Agents; Game Theory; Models,TC.173,57.0,0.25,70.6,1.09,81.058,University of Bristol
402,Stroke; Patients; Cerebral Hemorrhage,TC.138,24.0,0.11,84.3,1.09,89.15700000000001,University of Bristol
403,Graph In Graph Theory; Coloring; Graphic Methods,TC.262,28.0,0.17,131.6,1.08,59.505,University of Bristol
404,Graphene; Carbon Nanotubes; Nanotubes,TC.22,86.0,0.12,-20.2,1.08,99.866,University of Bristol
405,Tibial Fractures; Bone And Bones; Tibia,TC.620,28.0,0.4,75.1,1.08,36.546,University of Bristol
406,Image Coding; Video Signal Processing; Image Compression,TC.250,21.0,0.18,266.7,1.08,50.602,University of Bristol
407,Morals; Bioethics; Humans,TC.733,13.0,0.21,12.1,1.06,39.157,University of Bristol
408,Ankle; Foot; Diabetic Foot,TC.319,15.0,0.11,-,1.05,66.801,University of Bristol
409,Hypertension; Rats; Baroreflex,TC.804,24.0,0.91,127.2,1.05,41.031000000000006,University of Bristol
410,China; Asia; Chinese,TC.495,20.0,0.2,-70.9,1.05,42.503,University of Bristol
411,Russia; Russian; Soviet,TC.1064,19.0,0.33,-62.4,1.05,6.827000000000001,University of Bristol
412,Landslides; Debris Flow; Slope Stability,TC.553,21.0,0.2,-60.0,1.04,69.07600000000001,University of Bristol
413,Speech; Speech Recognition; Models,TC.156,13.0,0.06,-65.6,1.04,82.999,University of Bristol
414,Finite Element Method; Galerkin Methods; Errors,TC.154,13.0,0.06,-53.3,1.04,80.321,University of Bristol
415,Knee; Osteoarthritis; Cartilage,TC.120,48.0,0.19,7.5,1.03,91.566,University of Bristol
416,Sports; Students; Athletes,TC.443,15.0,0.13,11.1,1.03,73.293,University of Bristol
417,Algebra; Category; Module,TC.38,29.0,0.11,265.8,1.03,56.56,University of Bristol
418,Antennas; Slot Antennas; Microwave Antennas,TC.55,31.0,0.07,-10.8,1.02,91.031,University of Bristol
419,Plasmons; Metamaterials; Surface Plasmon Resonance,TC.47,69.0,0.13,-50.6,1.02,99.531,University of Bristol
420,Magnetic Resonance Imaging; Image Segmentation; Medical Imaging,TC.507,14.0,0.13,-,1.01,69.88,University of Bristol
421,Victorian; Fiction; Women,TC.728,36.0,0.54,-35.5,1.01,4.552,University of Bristol
422,Orthodontics; Malocclusion; Temporomandibular Joint,TC.236,31.0,0.22,132.5,1.01,63.989,University of Bristol
423,Calcium; Calcium Signaling; Ion Channels,TC.232,49.0,0.47,-7.5,1.01,78.112,University of Bristol
424,Data Mining; Algorithms; Association Rules,TC.846,16.0,0.22,-100.0,1.01,52.61,University of Bristol
425,Limit Cycle; Bifurcation; Hamiltonian Systems,TC.1088,25.0,0.7,38.1,1.0,9.772,University of Bristol
426,Hypertrophic Cardiomyopathy; Myosins; Cardiomyopathies,TC.554,24.0,0.4,186.5,1.0,60.576,University of Bristol
427,Stroke; Gait; Rehabilitation,TC.48,25.0,0.06,-,1.0,96.787,University of Bristol
428,Robots; Robotics; Human Robot Interaction,TC.591,13.0,0.11,158.3,0.99,67.001,University of Bristol
429,Basin; Mountain; Mining,TC.538,13.0,0.29,-100.0,0.99,29.585,University of Bristol
430,Emulsification; Emulsions; Emulsion Polymerization,TC.802,23.0,0.38,88.0,0.99,75.971,University of Bristol
431,Phosphorus; Synthesis (Chemical); Phosphorus Compounds,TC.917,14.0,0.53,252.8,0.99,46.787,University of Bristol
432,Monetary Policy; Economic Growth; Exports,TC.21,39.0,0.09,16.6,0.99,90.094,University of Bristol
433,Roman; Rome; Ancient,TC.114,29.0,0.22,44.5,0.98,11.177999999999999,University of Bristol
434,Lizards; Turtles; Frogs,TC.126,21.0,0.14,-8.4,0.98,76.506,University of Bristol
435,Cracks; Stress Intensity Factors; Crack Propagation,TC.303,24.0,0.22,-11.0,0.97,61.312,University of Bristol
436,Wounds And Injuries; Pressure Ulcer; Bandages,TC.372,15.0,0.14,306.3,0.97,66.667,University of Bristol
437,Earthquakes; Seismology; Seismic Response,TC.226,99.0,0.5,27.9,0.97,79.786,University of Bristol
438,Energy Harvesting; Harvesters; Piezoelectricity,TC.1142,26.0,0.36,-80.7,0.97,62.45,University of Bristol
439,Atomic Force Microscopy; Self Assembled Monolayers; Molecules,TC.345,38.0,0.36,-8.1,0.96,84.137,University of Bristol
440,Research; Communication; Dance,TC.764,26.0,0.34,-48.4,0.96,37.416,University of Bristol
441,Drosophila; Insects; Drosophila Melanogaster,TC.342,28.0,0.37,129.9,0.96,72.222,University of Bristol
442,Sports; Athletes; Football,TC.567,17.0,0.17,-58.4,0.95,52.945,University of Bristol
443,Microtubules; Cilia; Phosphotransferases,TC.393,16.0,0.14,276.4,0.95,85.074,University of Bristol
444,Cheeses; Caseins; Milk,TC.178,13.0,0.08,-79.2,0.94,93.84200000000001,University of Bristol
445,Classification (Of Information); Learning Systems; Algorithms,TC.195,33.0,0.13,19.2,0.94,88.48700000000001,University of Bristol
446,Micelles; Surface Active Agents; Critical Micelle Concentration,TC.406,14.0,0.21,-52.1,0.93,67.87100000000001,University of Bristol
447,Sustainability; Sustainable Development; Students,TC.879,25.0,0.36,-58.2,0.93,53.213,University of Bristol
448,Music; Opera; Composer,TC.893,24.0,0.44,-40.7,0.91,1.339,University of Bristol
449,Decoding; Construction; Polynomials,TC.766,18.0,0.3,-,0.9,22.557,University of Bristol
450,Calcium Carbonate; Calcite; Fouling,TC.758,13.0,0.17,-100.0,0.89,76.57300000000001,University of Bristol
451,Psychotherapy; Counseling; Psychology,TC.311,14.0,0.15,499.7,0.89,53.949,University of Bristol
452,Publications; Periodicals As Topic; Research,TC.275,21.0,0.11,423.9,0.89,84.27,University of Bristol
453,Great Britain; Eighteenth Century; Nineteenth Century,TC.480,21.0,0.27,-7.7,0.88,16.667,University of Bristol
454,Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms,TC.60,18.0,0.06,89.0,0.88,90.361,University of Bristol
455,Insulators; Quantum Dots; Spin,TC.186,17.0,0.1,-58.5,0.87,93.775,University of Bristol
456,Polyurethanes; Shape Memory Effect; Epoxy Resins,TC.402,57.0,0.5,167.2,0.86,87.885,University of Bristol
457,Additives; Manufacture; Printing,TC.609,13.0,0.11,-,0.86,91.76700000000001,University of Bristol
458,Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,TC.62,16.0,0.06,291.0,0.85,90.428,University of Bristol
459,Neoplasms; Sarcoma; Bone And Bones,TC.193,14.0,0.09,-,0.85,68.742,University of Bristol
460,Art; Aesthetics; Kierkegaard,TC.695,17.0,0.2,-63.0,0.84,24.23,University of Bristol
461,Ligands; Ruthenium; Catalysts,TC.75,19.0,0.11,-56.5,0.83,97.791,University of Bristol
462,Stochastic Differential Equations; Fractional Brownian Motion; Random Walk,TC.467,17.0,0.2,-41.9,0.82,33.936,University of Bristol
463,Scabies; Mites; Pediculus,TC.1398,13.0,0.67,4.1,0.8,9.705,University of Bristol
464,Iron; Anemia; Erythropoietin,TC.238,17.0,0.12,-61.1,0.8,83.133,University of Bristol
465,Semiconductor Quantum Dots; Semiconductor Quantum Wells; Gallium Arsenide,TC.59,53.0,0.29,174.7,0.79,86.412,University of Bristol
466,Decision Making; Fuzzy Sets; Models,TC.211,22.0,0.11,-78.3,0.79,88.62100000000001,University of Bristol
467,Ischemic Preconditioning; Reperfusion Injury; Ischemic Postconditioning,TC.662,25.0,0.57,24.6,0.79,49.598,University of Bristol
468,Hausdorff Dimension; Map; Entropy,TC.599,98.0,1.49,-13.3,0.78,19.545,University of Bristol
469,Students; Teacher; Learning,TC.337,23.0,0.17,-74.2,0.78,70.348,University of Bristol
470,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,17.0,0.04,14.6,0.78,93.17299999999999,University of Bristol
471,Poverty; Inequality; Development,TC.1107,33.0,0.67,1084.2,0.77,31.66,University of Bristol
472,Data Envelopment Analysis; Banks; Efficiency,TC.384,13.0,0.1,399.0,0.77,79.25,University of Bristol
473,Reinforced Concrete; Concretes; Steel,TC.137,25.0,0.09,-47.1,0.76,89.22399999999999,University of Bristol
474,Abdominal Aortic Aneurysm; Aneurysm; Dissection,TC.287,20.0,0.15,149.7,0.76,60.843,University of Bristol
475,Systems Engineering; Design; Models,TC.631,28.0,0.37,-85.2,0.76,46.988,University of Bristol
476,Power Amplifiers; CMOS Integrated Circuits; Variable Frequency Oscillators,TC.122,30.0,0.13,52.7,0.75,73.762,University of Bristol
477,Photonic Crystals; Photonics; Waveguides,TC.203,63.0,0.31,25.8,0.74,86.345,University of Bristol
478,North American Indians; Residence Characteristics; Health,TC.833,13.0,0.21,-10.8,0.68,54.953,University of Bristol
479,Brain Injuries; Wounds And Injuries; Patients,TC.258,12.0,0.07,-60.2,0.68,87.015,University of Bristol
480,Models; Risks; Finance,TC.54,30.0,0.09,57.1,0.67,90.027,University of Bristol
481,Complementary Therapies; Homeopathy; Patients,TC.474,15.0,0.2,-30.2,0.66,52.276,University of Bristol
482,Zirconium Alloys; Fuels; Nuclear Fuels,TC.842,36.0,0.61,-2.6,0.65,47.122,University of Bristol
483,Radiation; Tomography; Medical Imaging,TC.245,14.0,0.08,10.4,0.63,79.116,University of Bristol
484,Student; Education; Learning,TC.913,15.0,0.24,-52.1,0.63,37.483000000000004,University of Bristol
485,Beckett; Modernism; Poetry,TC.889,12.0,0.2,299.0,0.63,3.4810000000000003,University of Bristol
486,Seismic Waves; Seismology; Seismic Data,TC.371,22.0,0.14,-55.5,0.61,51.138000000000005,University of Bristol
487,Aristotle; Plato; Socrates,TC.1008,15.0,0.36,33.2,0.6,1.138,University of Bristol
488,Pensions; Financial Literacy; Retirement,TC.1067,16.0,0.35,-46.2,0.6,25.301,University of Bristol
489,DNA; Nucleic Acid Conformation; Molecular Dynamics Simulation,TC.823,23.0,0.68,-73.0,0.58,44.378,University of Bristol
490,Finite Group; Subgroup; Group,TC.855,20.0,0.44,417.7,0.58,5.087,University of Bristol
491,Vehicles; Accident Prevention; Highway Accidents,TC.315,13.0,0.09,-,0.57,73.695,University of Bristol
492,Church; Theology; Vatican II,TC.960,13.0,0.23,14.2,0.56,5.154,University of Bristol
493,Ising Model; Models; Lattices,TC.400,13.0,0.18,-75.2,0.53,47.925,University of Bristol
494,Transplants; Tissue Donors; Kidney Transplantation,TC.98,13.0,0.06,106.7,0.52,83.333,University of Bristol
495,Geology; History; Basin,TC.1215,14.0,0.93,-24.5,0.46,5.355,University of Bristol
496,Chaucer; Medieval; Tale,TC.807,31.0,0.77,-17.3,0.4,0.87,University of Bristol
497,Pressure Vessels; Finite Element Method; Stresses,TC.1354,16.0,0.55,8.1,0.38,19.21,University of Bristol
498,Offense; Police; Offender,TC.207,19.0,0.11,-27.5,0.29,75.234,University of Bristol
499,Artificial Intelligence; Algorithms; Semantics,TC.411,13.0,0.12,-,0.23,52.878,University of Bristol
500,"Â© 2019 Elsevier B.V. All rights reserved. SciVal, RELX Group and the RE symbol are trade marks of RELX Intellectual Properties SA, used under license.",,,,,,,University of Bristol
0,Allergic Contact Dermatitis; Hypersensitivity; Skin,TC.579,7.0,0.14,72.2,32.25,44.043,University of Cape Town
1,Science; Risks; Nanotechnology,TC.550,18.0,0.19,-,23.15,71.687,University of Cape Town
