,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
687,TC.496,"Maastricht University, University of Bergen, University of Bristol, University of Rochester, University of Western Australia",Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,25.0,0.25,2.7,3.53,70.884,Maastricht University
688,TC.496,"Maastricht University, University of Bergen, University of Bristol, University of Rochester, University of Western Australia",Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,37.0,0.37,37.0,7.29,70.884,University of Bergen
689,TC.496,"Maastricht University, University of Bergen, University of Bristol, University of Rochester, University of Western Australia",Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,44.0,0.44,1050.5,7.57,70.884,University of Bristol
690,TC.496,"Maastricht University, University of Bergen, University of Bristol, University of Rochester, University of Western Australia",Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,22.0,0.18,64.4,3.46,70.884,University of Rochester
691,TC.496,"Maastricht University, University of Bergen, University of Bristol, University of Rochester, University of Western Australia",Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,54.0,0.54,64.4,2.7,70.884,University of Western Australia
692,TC.498,National Cheng Kung University,Proteins; Membranes; Endocytosis,10.0,0.14,214.1,1.95,78.24600000000001,National Cheng Kung University
693,TC.499,University of Ghana,Mental Health; Homeless Persons; Mental Health Services,3.0,0.04,-5.4,7.09,53.28,University of Ghana
694,TC.5,"University of Western Australia, University of York",Climate Models; Model; Rainfall,63.0,0.1,95.1,3.08,98.929,University of Western Australia
695,TC.5,"University of Western Australia, University of York",Climate Models; Model; Rainfall,21.0,0.03,368.2,3.21,98.929,University of York
696,TC.502,Instituto Tecnologico de Estudios Superiores de Monterrey,Groundwater; Groundwater Resources; Aquifers,3.0,0.04,-,2.68,62.383,Instituto Tecnologico de Estudios Superiores de Monterrey
697,TC.505,University of Massachusetts,European Union (EU); Europe; Governance,14.0,0.13,-36.4,2.93,46.318999999999996,University of Massachusetts
698,TC.506,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",Hydrogels; Acrylic Monomers; Swelling,1.0,0.01,-,3.14,87.617,"The Chinese University of Hong Kong, Shenzhen"
699,TC.506,"The Chinese University of Hong Kong, Shenzhen, Zhejiang University",Hydrogels; Acrylic Monomers; Swelling,139.0,1.19,29.7,1.67,87.617,Zhejiang University
700,TC.507,Zhejiang University,Magnetic Resonance Imaging; Image Segmentation; Medical Imaging,82.0,0.58,341.4,1.9,69.88,Zhejiang University
701,TC.51,"Maastricht University, National Cheng Kung University, University of Western Australia",Pancreatic Neoplasms; Pancreatitis; Patients,57.0,0.2,-48.4,2.67,89.89299999999999,Maastricht University
702,TC.51,"Maastricht University, National Cheng Kung University, University of Western Australia",Pancreatic Neoplasms; Pancreatitis; Patients,26.0,0.09,39.3,4.18,89.89299999999999,National Cheng Kung University
703,TC.51,"Maastricht University, National Cheng Kung University, University of Western Australia",Pancreatic Neoplasms; Pancreatitis; Patients,15.0,0.05,-38.1,8.9,89.89299999999999,University of Western Australia
704,TC.510,"University of Bergen, University of Bristol, University of York",Opioid Analgesics; Pain; Prescriptions,14.0,0.14,-44.3,3.81,78.916,University of Bergen
705,TC.510,"University of Bergen, University of Bristol, University of York",Opioid Analgesics; Pain; Prescriptions,24.0,0.25,-33.1,10.01,78.916,University of Bristol
706,TC.510,"University of Bergen, University of Bristol, University of York",Opioid Analgesics; Pain; Prescriptions,10.0,0.1,-72.1,20.1,78.916,University of York
707,TC.515,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais",Geographic Information Systems; Maps; Models,11.0,0.12,-42.4,2.66,55.355,"The Chinese University of Hong Kong, Shenzhen"
708,TC.515,"The Chinese University of Hong Kong, Shenzhen, Universidade Federal de Minas Gerais",Geographic Information Systems; Maps; Models,13.0,0.14,15.2,1.74,55.355,Universidade Federal de Minas Gerais
709,TC.516,"National Cheng Kung University, nan, University of Cape Town, University of Western Australia",Whales; Dolphins; Seals,8.0,0.11,-28.9,2.32,85.274,National Cheng Kung University
710,TC.516,"National Cheng Kung University, nan, University of Cape Town, University of Western Australia",Whales; Dolphins; Seals,12.0,0.16,6.6,4.06,85.274,
711,TC.516,"National Cheng Kung University, nan, University of Cape Town, University of Western Australia",Whales; Dolphins; Seals,42.0,0.56,-28.9,3.29,85.274,University of Cape Town
712,TC.516,"National Cheng Kung University, nan, University of Cape Town, University of Western Australia",Whales; Dolphins; Seals,32.0,0.43,18.4,3.74,85.274,University of Western Australia
713,TC.517,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Auckland",Algae; Microalgae; Biodiesel,21.0,0.18,601.5,2.09,92.637,Instituto Tecnologico de Estudios Superiores de Monterrey
714,TC.517,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Auckland",Algae; Microalgae; Biodiesel,121.0,1.04,-33.2,2.08,92.637,National Cheng Kung University
715,TC.517,"Instituto Tecnologico de Estudios Superiores de Monterrey, National Cheng Kung University, University of Auckland",Algae; Microalgae; Biodiesel,11.0,0.09,-,4.95,92.637,University of Auckland
716,TC.52,"nan, University of Bristol, University of Rochester",Oceans; Lakes; Dissolved Organic Matter,19.0,0.08,-32.4,3.88,95.984,
717,TC.52,"nan, University of Bristol, University of Rochester",Oceans; Lakes; Dissolved Organic Matter,71.0,0.28,24.8,3.67,95.984,University of Bristol
718,TC.52,"nan, University of Bristol, University of Rochester",Oceans; Lakes; Dissolved Organic Matter,18.0,0.06,-,3.64,95.984,University of Rochester
719,TC.521,Instituto Tecnologico de Estudios Superiores de Monterrey,Agents; Multi Agent Systems; Models,5.0,0.07,-100.0,2.27,39.224000000000004,Instituto Tecnologico de Estudios Superiores de Monterrey
720,TC.523,Renmin University of China,Vitiligo; Skin; Therapeutics,4.0,0.05,-,2.43,62.115,Renmin University of China
721,TC.526,National Cheng Kung University,Manganese Oxide; Manganites; Perovskite,9.0,0.1,-31.3,1.95,73.96300000000001,National Cheng Kung University
722,TC.527,University of Sydney,Water; Water Resources; Water Management,24.0,0.23,-81.9,3.3,79.585,University of Sydney
723,TC.529,"Renmin University of China, University of Bergen",Lipid Bilayers; Membranes; Lipids,1.0,0.01,-,1.87,79.317,Renmin University of China
724,TC.529,"Renmin University of China, University of Bergen",Lipid Bilayers; Membranes; Lipids,7.0,0.1,-,3.63,79.317,University of Bergen
725,TC.53,"University of Bergen, University of Sheffield",Percutaneous Coronary Intervention; Patients; Myocardial Infarction,28.0,0.09,-57.1,6.8,93.10600000000001,University of Bergen
726,TC.53,"University of Bergen, University of Sheffield",Percutaneous Coronary Intervention; Patients; Myocardial Infarction,154.0,0.5,-18.1,3.52,93.10600000000001,University of Sheffield
727,TC.530,University of Cape Town,Humor; Conversation Analysis; Politeness,8.0,0.08,-81.2,4.98,47.858000000000004,University of Cape Town
728,TC.531,"Maastricht University, University of Ghana",Suicide; Suicidal Ideation; Wounds And Injuries,11.0,0.12,-100.0,3.06,73.829,Maastricht University
729,TC.531,"Maastricht University, University of Ghana",Suicide; Suicidal Ideation; Wounds And Injuries,6.0,0.06,-19.8,2.62,73.829,University of Ghana
730,TC.533,University of Massachusetts,Weeds; Herbicides; Weed Control,19.0,0.33,44.2,2.74,57.497,University of Massachusetts
731,TC.535,Instituto Tecnologico de Estudios Superiores de Monterrey,Neoplasms; Breast Neoplasms; Cells,2.0,0.03,-,16.84,77.041,Instituto Tecnologico de Estudios Superiores de Monterrey
732,TC.537,"Renmin University of China, University of York",Health; Socioeconomic Factors; Mortality,5.0,0.05,-12.3,2.5,75.301,Renmin University of China
733,TC.537,"Renmin University of China, University of York",Health; Socioeconomic Factors; Mortality,58.0,0.58,65.6,2.89,75.301,University of York
734,TC.538,Instituto Tecnologico de Estudios Superiores de Monterrey,Basin; Mountain; Mining,2.0,0.04,-100.0,2.66,29.585,Instituto Tecnologico de Estudios Superiores de Monterrey
735,TC.54,"The Chinese University of Hong Kong, Shenzhen",Models; Risks; Finance,6.0,0.02,-,3.1,90.027,"The Chinese University of Hong Kong, Shenzhen"
736,TC.542,"Renmin University of China, University of Auckland, University of York",Students; Education; Teaching,6.0,0.05,32.9,1.78,74.833,Renmin University of China
737,TC.542,"Renmin University of China, University of Auckland, University of York",Students; Education; Teaching,12.0,0.1,18.2,2.64,74.833,University of Auckland
738,TC.542,"Renmin University of China, University of Auckland, University of York",Students; Education; Teaching,44.0,0.35,201.3,4.87,74.833,University of York
739,TC.547,University of York,Theatre; Fiction; Introduction,24.0,0.25,93.2,4.95,9.906,University of York
740,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,6.0,0.06,-,3.6,71.687,Instituto Tecnologico de Estudios Superiores de Monterrey
741,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,35.0,0.37,-21.6,3.16,71.687,Maastricht University
742,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,15.0,0.16,-80.4,2.29,71.687,Renmin University of China
743,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,16.0,0.17,-51.0,24.33,71.687,Universidade Federal de Minas Gerais
744,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,13.0,0.14,96.1,2.8,71.687,
745,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,35.0,0.37,-16.0,14.43,71.687,University of Alberta
746,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,13.0,0.14,-,29.54,71.687,University of Auckland
747,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,28.0,0.29,169.7,14.86,71.687,University of Bergen
748,TC.550,"Instituto Tecnologico de Estudios Superiores de Monterrey, Maastricht University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Auckland, University of Bergen, University of Cape Town, University of Nairobi, University of Sheffield, University of Southampton, University of Sydney, University of Western Australia, University of York",Science; Risks; Nanotechnology,18.0,0.19,-,23.15,71.687,University of Cape Town
